(base) [01;32mliulei@inspur-NF5468M5[00m:[01;34m/data5/SCI/xieweijie/CASSI[00m$ conda activate zwj
(/data5/SCI/zhangwenjie/zwj) [01;32mliulei@inspur-NF5468M5[00m:[01;34m/data5/SCI/xieweijie/CASSI[00m$ python train.py
训练集路径: dataset/CAVE_1024_npy
[Epoch 134] Loss: 0.018411  Time: 477.8s  LR: 2.36e-04
         Test → PSNR: 33.42  SSIM: 0.9230
  ★ 新最优: PSNR=33.42  SSIM=0.9230  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 135] Loss: 0.018469  Time: 478.9s  LR: 2.34e-04
         Test → PSNR: 33.28  SSIM: 0.9224
[Epoch 136] Loss: 0.018581  Time: 478.1s  LR: 2.32e-04
         Test → PSNR: 33.45  SSIM: 0.9218
  ★ 新最优: PSNR=33.45  SSIM=0.9218  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 137] Loss: 0.018580  Time: 480.4s  LR: 2.30e-04
         Test → PSNR: 33.41  SSIM: 0.9257
[Epoch 138] Loss: 0.018335  Time: 478.9s  LR: 2.28e-04
         Test → PSNR: 33.35  SSIM: 0.9222
[Epoch 139] Loss: 0.018343  Time: 483.2s  LR: 2.26e-04
         Test → PSNR: 33.44  SSIM: 0.9210
[Epoch 140] Loss: 0.018160  Time: 479.3s  LR: 2.23e-04
         Test → PSNR: 33.34  SSIM: 0.9251
[Epoch 141] Loss: 0.018341  Time: 478.3s  LR: 2.21e-04
         Test → PSNR: 33.47  SSIM: 0.9230
  ★ 新最优: PSNR=33.47  SSIM=0.9230  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 142] Loss: 0.018156  Time: 477.6s  LR: 2.19e-04
         Test → PSNR: 33.49  SSIM: 0.9229
  ★ 新最优: PSNR=33.49  SSIM=0.9229  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 143] Loss: 0.018349  Time: 478.6s  LR: 2.17e-04
         Test → PSNR: 33.46  SSIM: 0.9271
[Epoch 144] Loss: 0.018076  Time: 479.1s  LR: 2.15e-04
         Test → PSNR: 33.56  SSIM: 0.9259
  ★ 新最优: PSNR=33.56  SSIM=0.9259  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 145] Loss: 0.018431  Time: 478.6s  LR: 2.13e-04
         Test → PSNR: 33.42  SSIM: 0.9243
[Epoch 146] Loss: 0.018123  Time: 480.0s  LR: 2.11e-04
         Test → PSNR: 33.43  SSIM: 0.9262
[Epoch 147] Loss: 0.018108  Time: 480.9s  LR: 2.09e-04
         Test → PSNR: 33.45  SSIM: 0.9252
[Epoch 148] Loss: 0.017928  Time: 477.9s  LR: 2.07e-04
         Test → PSNR: 33.44  SSIM: 0.9207
[Epoch 149] Loss: 0.018048  Time: 482.2s  LR: 2.05e-04
         Test → PSNR: 33.44  SSIM: 0.9220
[Epoch 150] Loss: 0.018164  Time: 478.5s  LR: 2.03e-04
         Test → PSNR: 33.55  SSIM: 0.9261
[Epoch 151] Loss: 0.018031  Time: 478.7s  LR: 2.00e-04
         Test → PSNR: 33.52  SSIM: 0.9278
[Epoch 152] Loss: 0.017969  Time: 478.2s  LR: 1.98e-04
         Test → PSNR: 33.45  SSIM: 0.9250
[Epoch 153] Loss: 0.017897  Time: 479.9s  LR: 1.96e-04
         Test → PSNR: 33.50  SSIM: 0.9262
[Epoch 154] Loss: 0.017958  Time: 478.1s  LR: 1.94e-04
         Test → PSNR: 33.50  SSIM: 0.9262
[Epoch 155] Loss: 0.017766  Time: 479.9s  LR: 1.92e-04
         Test → PSNR: 33.53  SSIM: 0.9277
[Epoch 156] Loss: 0.017805  Time: 479.7s  LR: 1.90e-04
         Test → PSNR: 33.63  SSIM: 0.9275
  ★ 新最优: PSNR=33.63  SSIM=0.9275  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 157] Loss: 0.018110  Time: 477.6s  LR: 1.88e-04
         Test → PSNR: 33.57  SSIM: 0.9285
[Epoch 158] Loss: 0.017852  Time: 478.6s  LR: 1.86e-04
         Test → PSNR: 33.54  SSIM: 0.9257
[Epoch 159] Loss: 0.018084  Time: 477.7s  LR: 1.84e-04
         Test → PSNR: 33.54  SSIM: 0.9245
[Epoch 160] Loss: 0.017825  Time: 479.1s  LR: 1.82e-04
         Test → PSNR: 33.50  SSIM: 0.9267
[Epoch 161] Loss: 0.017779  Time: 477.7s  LR: 1.80e-04
         Test → PSNR: 33.37  SSIM: 0.9232
[Epoch 162] Loss: 0.017590  Time: 477.5s  LR: 1.78e-04
         Test → PSNR: 33.58  SSIM: 0.9275
[Epoch 163] Loss: 0.017715  Time: 480.6s  LR: 1.75e-04
         Test → PSNR: 33.50  SSIM: 0.9269
[Epoch 164] Loss: 0.017655  Time: 480.7s  LR: 1.73e-04
         Test → PSNR: 33.60  SSIM: 0.9280
[Epoch 165] Loss: 0.017607  Time: 480.9s  LR: 1.71e-04
         Test → PSNR: 33.53  SSIM: 0.9277
[Epoch 166] Loss: 0.017736  Time: 479.6s  LR: 1.69e-04
         Test → PSNR: 33.57  SSIM: 0.9268
[Epoch 167] Loss: 0.017690  Time: 477.9s  LR: 1.67e-04
         Test → PSNR: 33.62  SSIM: 0.9291
[Epoch 168] Loss: 0.017635  Time: 477.5s  LR: 1.65e-04
         Test → PSNR: 33.62  SSIM: 0.9282
[Epoch 169] Loss: 0.017528  Time: 473.7s  LR: 1.63e-04
         Test → PSNR: 33.69  SSIM: 0.9290
  ★ 新最优: PSNR=33.69  SSIM=0.9290  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 170] Loss: 0.017574  Time: 473.1s  LR: 1.61e-04
         Test → PSNR: 33.55  SSIM: 0.9259
[Epoch 171] Loss: 0.017681  Time: 473.4s  LR: 1.59e-04
         Test → PSNR: 33.58  SSIM: 0.9289
[Epoch 172] Loss: 0.017674  Time: 473.2s  LR: 1.57e-04
         Test → PSNR: 33.54  SSIM: 0.9272
[Epoch 173] Loss: 0.017582  Time: 473.2s  LR: 1.55e-04
         Test → PSNR: 33.66  SSIM: 0.9297
[Epoch 174] Loss: 0.017640  Time: 473.6s  LR: 1.53e-04
         Test → PSNR: 33.61  SSIM: 0.9290
[Epoch 175] Loss: 0.017452  Time: 473.6s  LR: 1.51e-04
         Test → PSNR: 33.70  SSIM: 0.9300
  ★ 新最优: PSNR=33.70  SSIM=0.9300  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 176] Loss: 0.017486  Time: 473.4s  LR: 1.49e-04
         Test → PSNR: 33.66  SSIM: 0.9285
[Epoch 177] Loss: 0.017437  Time: 473.2s  LR: 1.47e-04
         Test → PSNR: 33.72  SSIM: 0.9296
  ★ 新最优: PSNR=33.72  SSIM=0.9296  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 178] Loss: 0.017426  Time: 473.3s  LR: 1.45e-04
         Test → PSNR: 33.62  SSIM: 0.9296
[Epoch 179] Loss: 0.017579  Time: 473.8s  LR: 1.43e-04
         Test → PSNR: 33.67  SSIM: 0.9304
[Epoch 180] Loss: 0.017397  Time: 473.5s  LR: 1.41e-04
         Test → PSNR: 33.67  SSIM: 0.9303
[Epoch 181] Loss: 0.017220  Time: 472.9s  LR: 1.39e-04
         Test → PSNR: 33.66  SSIM: 0.9287
[Epoch 182] Loss: 0.017355  Time: 473.5s  LR: 1.37e-04
         Test → PSNR: 33.70  SSIM: 0.9295
[Epoch 183] Loss: 0.017346  Time: 474.1s  LR: 1.35e-04
         Test → PSNR: 33.63  SSIM: 0.9297
[Epoch 184] Loss: 0.017335  Time: 473.3s  LR: 1.33e-04
         Test → PSNR: 33.66  SSIM: 0.9294
[Epoch 185] Loss: 0.017047  Time: 473.6s  LR: 1.31e-04
         Test → PSNR: 33.71  SSIM: 0.9294
[Epoch 186] Loss: 0.017136  Time: 473.0s  LR: 1.29e-04
         Test → PSNR: 33.70  SSIM: 0.9290
[Epoch 187] Loss: 0.017317  Time: 473.5s  LR: 1.27e-04
         Test → PSNR: 33.63  SSIM: 0.9294
[Epoch 188] Loss: 0.017195  Time: 473.5s  LR: 1.25e-04
         Test → PSNR: 33.68  SSIM: 0.9307
[Epoch 189] Loss: 0.017278  Time: 473.1s  LR: 1.23e-04
         Test → PSNR: 33.81  SSIM: 0.9314
  ★ 新最优: PSNR=33.81  SSIM=0.9314  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 190] Loss: 0.017240  Time: 473.1s  LR: 1.21e-04
         Test → PSNR: 33.70  SSIM: 0.9297
[Epoch 191] Loss: 0.017174  Time: 473.2s  LR: 1.19e-04
         Test → PSNR: 33.73  SSIM: 0.9309
[Epoch 192] Loss: 0.017249  Time: 473.4s  LR: 1.17e-04
         Test → PSNR: 33.72  SSIM: 0.9300
[Epoch 193] Loss: 0.017206  Time: 473.2s  LR: 1.16e-04
         Test → PSNR: 33.71  SSIM: 0.9303
[Epoch 194] Loss: 0.017066  Time: 473.4s  LR: 1.14e-04
         Test → PSNR: 33.76  SSIM: 0.9309
[Epoch 195] Loss: 0.016800  Time: 473.3s  LR: 1.12e-04
         Test → PSNR: 33.70  SSIM: 0.9311
[Epoch 196] Loss: 0.016986  Time: 473.3s  LR: 1.10e-04
         Test → PSNR: 33.72  SSIM: 0.9302
[Epoch 197] Loss: 0.016868  Time: 472.9s  LR: 1.08e-04
         Test → PSNR: 33.77  SSIM: 0.9311
[Epoch 198] Loss: 0.016971  Time: 473.4s  LR: 1.06e-04
         Test → PSNR: 33.78  SSIM: 0.9322
[Epoch 199] Loss: 0.017090  Time: 473.4s  LR: 1.04e-04
         Test → PSNR: 33.78  SSIM: 0.9312
[Epoch 200] Loss: 0.017212  Time: 473.5s  LR: 1.03e-04
         Test → PSNR: 33.73  SSIM: 0.9297
[Epoch 201] Loss: 0.016951  Time: 473.1s  LR: 1.01e-04
         Test → PSNR: 33.81  SSIM: 0.9312
  ★ 新最优: PSNR=33.81  SSIM=0.9312  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 202] Loss: 0.017227  Time: 472.9s  LR: 9.89e-05
         Test → PSNR: 33.76  SSIM: 0.9320
[Epoch 203] Loss: 0.017265  Time: 472.6s  LR: 9.72e-05
         Test → PSNR: 33.77  SSIM: 0.9318
[Epoch 204] Loss: 0.017040  Time: 472.5s  LR: 9.54e-05
         Test → PSNR: 33.76  SSIM: 0.9308
[Epoch 205] Loss: 0.016962  Time: 472.6s  LR: 9.36e-05
         Test → PSNR: 33.77  SSIM: 0.9317
[Epoch 206] Loss: 0.016987  Time: 473.4s  LR: 9.18e-05
         Test → PSNR: 33.81  SSIM: 0.9326
[Epoch 207] Loss: 0.016972  Time: 472.7s  LR: 9.01e-05
         Test → PSNR: 33.79  SSIM: 0.9324
[Epoch 208] Loss: 0.016982  Time: 472.8s  LR: 8.84e-05
         Test → PSNR: 33.86  SSIM: 0.9328
  ★ 新最优: PSNR=33.86  SSIM=0.9328  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 209] Loss: 0.017104  Time: 472.8s  LR: 8.66e-05
         Test → PSNR: 33.83  SSIM: 0.9330
[Epoch 210] Loss: 0.016907  Time: 472.5s  LR: 8.49e-05
         Test → PSNR: 33.85  SSIM: 0.9321
[Epoch 211] Loss: 0.016792  Time: 472.9s  LR: 8.32e-05
         Test → PSNR: 33.79  SSIM: 0.9300
[Epoch 212] Loss: 0.016992  Time: 471.9s  LR: 8.16e-05
         Test → PSNR: 33.80  SSIM: 0.9321
[Epoch 213] Loss: 0.016758  Time: 472.4s  LR: 7.99e-05
         Test → PSNR: 33.83  SSIM: 0.9325
[Epoch 214] Loss: 0.016738  Time: 472.5s  LR: 7.82e-05
         Test → PSNR: 33.82  SSIM: 0.9320
[Epoch 215] Loss: 0.016931  Time: 472.8s  LR: 7.66e-05
         Test → PSNR: 33.78  SSIM: 0.9317
[Epoch 216] Loss: 0.016874  Time: 472.5s  LR: 7.50e-05
         Test → PSNR: 33.80  SSIM: 0.9326
[Epoch 217] Loss: 0.016945  Time: 472.7s  LR: 7.33e-05
         Test → PSNR: 33.87  SSIM: 0.9327
  ★ 新最优: PSNR=33.87  SSIM=0.9327  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 218] Loss: 0.016853  Time: 473.3s  LR: 7.17e-05
         Test → PSNR: 33.81  SSIM: 0.9330
[Epoch 219] Loss: 0.016961  Time: 472.7s  LR: 7.01e-05
         Test → PSNR: 33.84  SSIM: 0.9329
[Epoch 220] Loss: 0.016804  Time: 472.9s  LR: 6.86e-05
         Test → PSNR: 33.81  SSIM: 0.9324
[Epoch 221] Loss: 0.016777  Time: 472.5s  LR: 6.70e-05
         Test → PSNR: 33.79  SSIM: 0.9326
[Epoch 222] Loss: 0.016826  Time: 472.3s  LR: 6.55e-05
         Test → PSNR: 33.86  SSIM: 0.9316
[Epoch 223] Loss: 0.016700  Time: 472.4s  LR: 6.39e-05
         Test → PSNR: 33.80  SSIM: 0.9324
[Epoch 224] Loss: 0.016929  Time: 472.4s  LR: 6.24e-05
         Test → PSNR: 33.86  SSIM: 0.9333
[Epoch 225] Loss: 0.016722  Time: 472.3s  LR: 6.09e-05
         Test → PSNR: 33.84  SSIM: 0.9327
[Epoch 226] Loss: 0.016838  Time: 473.1s  LR: 5.94e-05
         Test → PSNR: 33.86  SSIM: 0.9328
[Epoch 227] Loss: 0.016855  Time: 472.6s  LR: 5.80e-05
         Test → PSNR: 33.89  SSIM: 0.9325
  ★ 新最优: PSNR=33.89  SSIM=0.9325  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 228] Loss: 0.016697  Time: 472.5s  LR: 5.65e-05
         Test → PSNR: 33.88  SSIM: 0.9336
[Epoch 229] Loss: 0.016773  Time: 472.3s  LR: 5.51e-05
         Test → PSNR: 33.89  SSIM: 0.9331
  ★ 新最优: PSNR=33.89  SSIM=0.9331  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 230] Loss: 0.016896  Time: 472.3s  LR: 5.36e-05
         Test → PSNR: 33.87  SSIM: 0.9331
[Epoch 231] Loss: 0.016650  Time: 472.4s  LR: 5.22e-05
         Test → PSNR: 33.89  SSIM: 0.9331
[Epoch 232] Loss: 0.016636  Time: 472.6s  LR: 5.09e-05
         Test → PSNR: 33.86  SSIM: 0.9335
[Epoch 233] Loss: 0.016807  Time: 472.7s  LR: 4.95e-05
         Test → PSNR: 33.87  SSIM: 0.9334
[Epoch 234] Loss: 0.016653  Time: 472.6s  LR: 4.81e-05
         Test → PSNR: 33.88  SSIM: 0.9327
[Epoch 235] Loss: 0.016718  Time: 472.7s  LR: 4.68e-05
         Test → PSNR: 33.86  SSIM: 0.9339
[Epoch 236] Loss: 0.016742  Time: 472.8s  LR: 4.55e-05
         Test → PSNR: 33.90  SSIM: 0.9336
  ★ 新最优: PSNR=33.90  SSIM=0.9336  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 237] Loss: 0.016487  Time: 472.7s  LR: 4.42e-05
         Test → PSNR: 33.91  SSIM: 0.9343
  ★ 新最优: PSNR=33.91  SSIM=0.9343  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 238] Loss: 0.016625  Time: 472.7s  LR: 4.29e-05
         Test → PSNR: 33.88  SSIM: 0.9331
[Epoch 239] Loss: 0.016599  Time: 471.8s  LR: 4.16e-05
         Test → PSNR: 33.87  SSIM: 0.9332
[Epoch 240] Loss: 0.016703  Time: 472.0s  LR: 4.03e-05
         Test → PSNR: 33.87  SSIM: 0.9332
[Epoch 241] Loss: 0.016674  Time: 472.7s  LR: 3.91e-05
         Test → PSNR: 33.91  SSIM: 0.9333
  ★ 新最优: PSNR=33.91  SSIM=0.9333  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 242] Loss: 0.016428  Time: 472.3s  LR: 3.79e-05
         Test → PSNR: 33.90  SSIM: 0.9338
[Epoch 243] Loss: 0.016605  Time: 472.1s  LR: 3.67e-05
         Test → PSNR: 33.90  SSIM: 0.9322
[Epoch 244] Loss: 0.016599  Time: 472.9s  LR: 3.55e-05
         Test → PSNR: 33.95  SSIM: 0.9341
  ★ 新最优: PSNR=33.95  SSIM=0.9341  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 245] Loss: 0.016676  Time: 473.2s  LR: 3.43e-05
         Test → PSNR: 33.89  SSIM: 0.9340
[Epoch 246] Loss: 0.016626  Time: 472.4s  LR: 3.32e-05
         Test → PSNR: 33.89  SSIM: 0.9334
[Epoch 247] Loss: 0.016488  Time: 472.9s  LR: 3.21e-05
         Test → PSNR: 33.92  SSIM: 0.9340
[Epoch 248] Loss: 0.016759  Time: 471.7s  LR: 3.09e-05
         Test → PSNR: 33.94  SSIM: 0.9342
[Epoch 249] Loss: 0.016748  Time: 472.5s  LR: 2.99e-05
         Test → PSNR: 33.92  SSIM: 0.9341
[Epoch 250] Loss: 0.016364  Time: 472.8s  LR: 2.88e-05
         Test → PSNR: 33.92  SSIM: 0.9342
[Epoch 251] Loss: 0.016483  Time: 472.7s  LR: 2.77e-05
         Test → PSNR: 33.93  SSIM: 0.9341
[Epoch 252] Loss: 0.016333  Time: 472.7s  LR: 2.67e-05
         Test → PSNR: 33.93  SSIM: 0.9339
[Epoch 253] Loss: 0.016507  Time: 472.5s  LR: 2.57e-05
         Test → PSNR: 33.92  SSIM: 0.9343
[Epoch 254] Loss: 0.016704  Time: 472.4s  LR: 2.47e-05
         Test → PSNR: 33.94  SSIM: 0.9345
[Epoch 255] Loss: 0.016458  Time: 473.4s  LR: 2.37e-05
         Test → PSNR: 33.92  SSIM: 0.9342
[Epoch 256] Loss: 0.016624  Time: 473.2s  LR: 2.27e-05
         Test → PSNR: 33.91  SSIM: 0.9342
[Epoch 257] Loss: 0.016674  Time: 472.7s  LR: 2.18e-05
         Test → PSNR: 33.94  SSIM: 0.9343
[Epoch 258] Loss: 0.016368  Time: 472.7s  LR: 2.09e-05
         Test → PSNR: 33.94  SSIM: 0.9339
[Epoch 259] Loss: 0.016566  Time: 472.7s  LR: 2.00e-05
         Test → PSNR: 33.96  SSIM: 0.9345
  ★ 新最优: PSNR=33.96  SSIM=0.9345  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 260] Loss: 0.016566  Time: 472.5s  LR: 1.91e-05
         Test → PSNR: 33.93  SSIM: 0.9339
[Epoch 261] Loss: 0.016551  Time: 472.4s  LR: 1.82e-05
         Test → PSNR: 33.94  SSIM: 0.9344
[Epoch 262] Loss: 0.016467  Time: 472.5s  LR: 1.74e-05
         Test → PSNR: 33.94  SSIM: 0.9344
[Epoch 263] Loss: 0.016714  Time: 472.6s  LR: 1.66e-05
         Test → PSNR: 33.96  SSIM: 0.9346
  ★ 新最优: PSNR=33.96  SSIM=0.9346  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 264] Loss: 0.016608  Time: 472.5s  LR: 1.58e-05
         Test → PSNR: 33.93  SSIM: 0.9345
[Epoch 265] Loss: 0.016320  Time: 472.8s  LR: 1.50e-05
         Test → PSNR: 33.96  SSIM: 0.9345
[Epoch 266] Loss: 0.016391  Time: 473.1s  LR: 1.43e-05
         Test → PSNR: 33.96  SSIM: 0.9349
  ★ 新最优: PSNR=33.96  SSIM=0.9349  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 267] Loss: 0.016589  Time: 472.3s  LR: 1.35e-05
         Test → PSNR: 33.92  SSIM: 0.9345
[Epoch 268] Loss: 0.016403  Time: 472.4s  LR: 1.28e-05
         Test → PSNR: 33.94  SSIM: 0.9347
[Epoch 269] Loss: 0.016711  Time: 472.0s  LR: 1.21e-05
         Test → PSNR: 33.95  SSIM: 0.9346
[Epoch 270] Loss: 0.016539  Time: 472.0s  LR: 1.14e-05
         Test → PSNR: 33.96  SSIM: 0.9347
[Epoch 271] Loss: 0.016564  Time: 471.5s  LR: 1.08e-05
         Test → PSNR: 33.97  SSIM: 0.9346
  ★ 新最优: PSNR=33.97  SSIM=0.9346  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 272] Loss: 0.016667  Time: 472.6s  LR: 1.01e-05
         Test → PSNR: 33.96  SSIM: 0.9347
[Epoch 273] Loss: 0.016281  Time: 472.7s  LR: 9.51e-06
         Test → PSNR: 33.94  SSIM: 0.9345
[Epoch 274] Loss: 0.016247  Time: 472.3s  LR: 8.92e-06
         Test → PSNR: 33.94  SSIM: 0.9347
[Epoch 275] Loss: 0.016536  Time: 472.5s  LR: 8.35e-06
         Test → PSNR: 33.96  SSIM: 0.9345
[Epoch 276] Loss: 0.016349  Time: 472.8s  LR: 7.80e-06
         Test → PSNR: 33.97  SSIM: 0.9348
  ★ 新最优: PSNR=33.97  SSIM=0.9348  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 277] Loss: 0.016432  Time: 472.6s  LR: 7.27e-06
         Test → PSNR: 33.97  SSIM: 0.9348
[Epoch 278] Loss: 0.016381  Time: 472.9s  LR: 6.76e-06
         Test → PSNR: 33.95  SSIM: 0.9347
[Epoch 279] Loss: 0.016460  Time: 472.8s  LR: 6.27e-06
         Test → PSNR: 33.96  SSIM: 0.9346
[Epoch 280] Loss: 0.016352  Time: 473.2s  LR: 5.80e-06
         Test → PSNR: 33.96  SSIM: 0.9347
[Epoch 281] Loss: 0.016482  Time: 472.7s  LR: 5.36e-06
         Test → PSNR: 33.96  SSIM: 0.9348
[Epoch 282] Loss: 0.016376  Time: 473.8s  LR: 4.94e-06
         Test → PSNR: 33.97  SSIM: 0.9348
[Epoch 283] Loss: 0.016350  Time: 476.0s  LR: 4.53e-06
         Test → PSNR: 33.97  SSIM: 0.9348
  ★ 新最优: PSNR=33.97  SSIM=0.9348  → result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
[Epoch 284] Loss: 0.016351  Time: 475.6s  LR: 4.15e-06
         Test → PSNR: 33.97  SSIM: 0.9348
[Epoch 285] Loss: 0.016577  Time: 475.4s  LR: 3.79e-06
         Test → PSNR: 33.95  SSIM: 0.9348
[Epoch 286] Loss: 0.016565  Time: 476.3s  LR: 3.46e-06
         Test → PSNR: 33.96  SSIM: 0.9349
[Epoch 287] Loss: 0.016474  Time: 476.8s  LR: 3.14e-06
         Test → PSNR: 33.97  SSIM: 0.9350
[Epoch 288] Loss: 0.016308  Time: 474.2s  LR: 2.85e-06
         Test → PSNR: 33.96  SSIM: 0.9349
[Epoch 289] Loss: 0.016491  Time: 475.5s  LR: 2.57e-06
         Test → PSNR: 33.96  SSIM: 0.9348
[Epoch 290] Loss: 0.016506  Time: 476.6s  LR: 2.32e-06
         Test → PSNR: 33.97  SSIM: 0.9348
[Epoch 291] Loss: 0.016541  Time: 475.6s  LR: 2.09e-06
         Test → PSNR: 33.96  SSIM: 0.9348
[Epoch 292] Loss: 0.016294  Time: 473.7s  LR: 1.89e-06
         Test → PSNR: 33.96  SSIM: 0.9348
[Epoch 293] Loss: 0.016490  Time: 474.0s  LR: 1.70e-06
         Test → PSNR: 33.96  SSIM: 0.9348
[Epoch 294] Loss: 0.016327  Time: 474.5s  LR: 1.54e-06
         Test → PSNR: 33.97  SSIM: 0.9349
[Epoch 295] Loss: 0.016438  Time: 476.2s  LR: 1.39e-06
         Test → PSNR: 33.97  SSIM: 0.9349
[Epoch 296] Loss: 0.016513  Time: 474.6s  LR: 1.27e-06
         Test → PSNR: 33.96  SSIM: 0.9349
[Epoch 297] Loss: 0.016475  Time: 473.8s  LR: 1.17e-06
         Test → PSNR: 33.96  SSIM: 0.9349
[Epoch 298] Loss: 0.016331  Time: 475.7s  LR: 1.10e-06
         Test → PSNR: 33.97  SSIM: 0.9348
[Epoch 299] Loss: 0.016553  Time: 476.8s  LR: 1.04e-06
         Test → PSNR: 33.97  SSIM: 0.9349
[Epoch 300] Loss: 0.016484  Time: 473.0s  LR: 1.01e-06
         Test → PSNR: 33.96  SSIM: 0.9348
(/data5/SCI/zhangwenjie/zwj) [01;32mliulei@inspur-NF5468M5[00m:[01;34m/data5/SCI/xieweijie/CASSI[00m$ python test.py
Traceback (most recent call last):
  File "test.py", line 108, in <module>
    main()
  File "test.py", line 67, in main
    model = build_model(MODEL_INDEX).cuda()
  File "test.py", line 47, in build_model
    from wpo3d import WaveMST_3D
  File "/data5/SCI/xieweijie/CASSI/wpo3d.py", line 17, in <module>
    from xieweijie.CASSI.mask_ops import MaskGateA, MaskSourceB, MaskKleinGordonD
ModuleNotFoundError: No module named 'xieweijie'
(/data5/SCI/zhangwenjie/zwj) [01;32mliulei@inspur-NF5468M5[00m:[01;34m/data5/SCI/xieweijie/CASSI[00m$ python test.py
Traceback (most recent call last):
  File "test.py", line 108, in <module>
    main()
  File "test.py", line 67, in main
    model = build_model(MODEL_INDEX).cuda()
  File "test.py", line 47, in build_model
    from wpo3d import WaveMST_3D
  File "/data5/SCI/xieweijie/CASSI/wpo3d.py", line 17, in <module>
    from xieweijie.CASSI.mask_ops import MaskGateA, MaskSourceB, MaskKleinGordonD
ModuleNotFoundError: No module named 'xieweijie'
(/data5/SCI/zhangwenjie/zwj) [01;32mliulei@inspur-NF5468M5[00m:[01;34m/data5/SCI/xieweijie/CASSI[00m$ python test.py
模型: WaveMST_3D  参数量: 0.83M
Checkpoint: result/model/2026_05_02_15_22_32_3d_wpo_pure/best.pth
  Scene 01: PSNR=34.24  SSIM=0.9285  SAM=0.1331
  Scene 02: PSNR=34.05  SSIM=0.9235  SAM=0.1771
  Scene 03: PSNR=35.17  SSIM=0.9417  SAM=0.1138
  Scene 04: PSNR=41.49  SSIM=0.9736  SAM=0.1382
  Scene 05: PSNR=31.63  SSIM=0.9307  SAM=0.1210
  Scene 06: PSNR=33.53  SSIM=0.9435  SAM=0.1716
  Scene 07: PSNR=32.50  SSIM=0.9099  SAM=0.1253
  Scene 08: PSNR=31.44  SSIM=0.9392  SAM=0.2053
  Scene 09: PSNR=34.52  SSIM=0.9337  SAM=0.1342
  Scene 10: PSNR=31.16  SSIM=0.9238  SAM=0.1704

  平均:    PSNR=33.97  SSIM=0.9348  SAM=0.1490

结果保存到: result/show/2026_05_04_17_25_49_3d_wpo_pure
(/data5/SCI/zhangwenjie/zwj) [01;32mliulei@inspur-NF5468M5[00m:[01;34m/data5/SCI/xieweijie/CASSI[00m$ python viz_new.py
可视化图像保存到: result/show/viz/3dwpo_maskB_new/scene_00
可视化图像保存到: result/show/viz/3dwpo_maskB_new/scene_01
可视化图像保存到: result/show/viz/3dwpo_maskB_new/scene_02
可视化图像保存到: result/show/viz/3dwpo_maskB_new/scene_03
可视化图像保存到: result/show/viz/3dwpo_maskB_new/scene_04
可视化图像保存到: result/show/viz/3dwpo_maskB_new/scene_05
可视化图像保存到: result/show/viz/3dwpo_maskB_new/scene_06
可视化图像保存到: result/show/viz/3dwpo_maskB_new/scene_07
可视化图像保存到: result/show/viz/3dwpo_maskB_new/scene_08
可视化图像保存到: result/show/viz/3dwpo_maskB_new/scene_09
(/data5/SCI/zhangwenjie/zwj) [01;32mliulei@inspur-NF5468M5[00m:[01;34m/data5/SCI/xieweijie/CASSI[00m$ exit
